date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:34	36771/36771	---M-Z	200	added ('OK')	text/html	etag:%22b8c184b-8fa3-5e42ba7b4aad7-gzip%22	https://codervent.com/rocker/demo/vertical/form-file-upload.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/form-file-upload.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:34	37863/37863	---M-Z	200	added ('OK')	text/html	etag:%22b8c1849-93e7-5e42ba7ad5fa5-gzip%22	https://codervent.com/rocker/demo/vertical/form-date-time-pickes.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/form-date-time-pickes.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:34	84055/84055	---M-Z	200	added ('OK')	text/html	etag:%22b8c184e-14857-5e42ba7c358aa-gzip%22	https://codervent.com/rocker/demo/vertical/form-select2.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/form-select2.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:34	42384/42384	---M-Z	200	added ('OK')	text/html	etag:%22b8c185a-a590-5e42ba7f9f530-gzip%22	https://codervent.com/rocker/demo/vertical/table-basic-table.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/table-basic-table.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:34	60957/60957	---M-Z	200	added ('OK')	text/html	etag:%22b8c185b-ee1d-5e42ba7fee6d1-gzip%22	https://codervent.com/rocker/demo/vertical/table-datatable.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/table-datatable.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:35	5094/5094	---M-Z	200	added ('OK')	text/html	etag:%22b8c1825-13e6-5e42ba712291f-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-signin.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-signin.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:35	5823/5823	---M-Z	200	added ('OK')	text/html	etag:%22b8c1827-16bf-5e42ba718dbf9-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-signup.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-signup.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:35	6397/6397	---M-Z	200	added ('OK')	text/html	etag:%22b8c1826-18fd-5e42ba711d717-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-signin-with-header-footer.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-signin-with-header-footer.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:35	7110/7110	---M-Z	200	added ('OK')	text/html	etag:%22b8c1828-1bc6-5e42ba718d041-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-signup-with-header-footer.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-signup-with-header-footer.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:36	1842/1842	---M-Z	200	added ('OK')	text/html	etag:%22b8c1822-732-5e42ba7058aa4-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-forgot-password.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-forgot-password.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:36	2417/2417	---M-Z	200	added ('OK')	text/html	etag:%22b8c1824-971-5e42ba70bd01e-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-reset-password.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-reset-password.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:36	1629/1629	---M-Z	200	added ('OK')	text/html	etag:%22b8c1823-65d-5e42ba70b3bad-gzip%22	https://codervent.com/rocker/demo/vertical/authentication-lock-screen.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/authentication-lock-screen.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:36	42720/42720	---M-Z	200	added ('OK')	text/html	etag:%22b8c185d-a6e0-5e42ba8074f2b-gzip%22	https://codervent.com/rocker/demo/vertical/user-profile.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/user-profile.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:36	45399/45399	---M-Z	200	added ('OK')	text/html	etag:%22b8c185c-b157-5e42ba80274fa-gzip%22	https://codervent.com/rocker/demo/vertical/timeline.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/timeline.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:37	3903/3903	---M-Z	200	added ('OK')	text/html	etag:%22b8c1845-f3f-5e42ba79f619a-gzip%22	https://codervent.com/rocker/demo/vertical/errors-404-error.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/errors-404-error.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:37	3783/3783	---M-Z	200	added ('OK')	text/html	etag:%22b8c1846-ec7-5e42ba79fd6ca-gzip%22	https://codervent.com/rocker/demo/vertical/errors-500-error.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/errors-500-error.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:37	4021/4021	---M-Z	200	added ('OK')	text/html	etag:%22b8c1847-fb5-5e42ba7a5e1ab-gzip%22	https://codervent.com/rocker/demo/vertical/errors-coming-soon.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/errors-coming-soon.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:37	33870/33870	---M-Z	200	added ('OK')	text/html	etag:%22b8c1844-844e-5e42ba798a6f0-gzip%22	https://codervent.com/rocker/demo/vertical/error-blank-page.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/error-blank-page.html	(from https://codervent.com/rocker/demo/vertical/index.html)
18:23:38	43590/43590	---M-Z	200	added ('OK')	text/html	etag:%22b8c1848-aa46-5e42ba7a9d564-gzip%22	https://codervent.com/rocker/demo/vertical/faq.html	E:/httrack/php%20b-1%20project/codervent.com/rocker/demo/vertical/faq.html	(from https://codervent.com/rocker/demo/vertical/index.html)
